"crpval","time","agcacc","rlwacc","aglivc","somtc","cgrain","hi","pet","tnetmn.1.","avh2o.1.","year","month","crop","moisture","carbon","bushelwt","gmyld","lbsyld","bushyld"
42.3,1996.42,67.054,0,66.9958,2521.598,71.3688,0.33,11.2382,0.0712,1.045,1996,0.42,"wheat",0.135,0.46,60,155.149565217391,1570.76522817391,26.1794204695652
42.3,1996.5,135.5176,0,135.4593,2516.774,71.3688,0.33,12.8053,1.032,0.0669,1996,0.5,"wheat",0.135,0.46,60,155.149565217391,1570.76522817391,26.1794204695652
42.3,1966.25,0,0,0,1970.698,286.7089,0.4515,2.8085,0.1635,3.7174,1966,0.25,"wheat",0.135,0.46,60,623.280217391304,6310.21357691304,105.170226281884
42.3,1966.33,8.4642,0,8.4318,1982.852,286.7089,0.4515,5.1471,-0.2394,3.8765,1966,0.33,"wheat",0.135,0.46,60,623.280217391304,6310.21357691304,105.170226281884
42.3,1966.42,67.0698,0,67.0373,1962.397,286.7089,0.4515,11.6458,-1.4059,3.2836,1966,0.42,"wheat",0.135,0.46,60,623.280217391304,6310.21357691304,105.170226281884
42.3,1966.5,158.3225,0,158.29,1948.257,286.7089,0.4515,11.4382,-0.4674,2.8077,1966,0.5,"wheat",0.135,0.46,60,623.280217391304,6310.21357691304,105.170226281884
42.3,1966.58,240.2585,0,240.2261,1938.432,286.7089,0.4515,10.8262,0.5859,0.458,1966,0.58,"wheat",0.135,0.46,60,623.280217391304,6310.21357691304,105.170226281884
42.3,1966.67,0,0,0,2031.582,116.0694,0.4492,10.2615,1.14,5.2446,1966,0.67,"wheat",0.135,0.46,60,252.324782608696,2554.58656408696,42.5764427347826
42.3,2000.42,39.3432,0,39.3129,2599.211,49.2499,0.3275,10.8094,0.0999,0.3932,2000,0.42,"wheat",0.135,0.46,60,107.065,1083.947473,18.0657912166667
42.3,2000.5,163.0996,0,163.0694,2581.028,49.2499,0.3275,12.1695,1.1377,2.5683,2000,0.5,"wheat",0.135,0.46,60,107.065,1083.947473,18.0657912166667
42.3,1970.25,0,0,0,2011.052,185.1388,0.4518,1.5774,0.1032,9.751,1970,0.25,"wheat",0.135,0.46,60,402.475652173913,4074.74399773913,67.9123999623188
42.3,1970.33,7.8911,0,7.8618,2029.638,185.1388,0.4518,4.4695,-0.1663,5.051,1970,0.33,"wheat",0.135,0.46,60,402.475652173913,4074.74399773913,67.9123999623188
42.3,1970.42,65.1865,0,65.1572,2019.054,185.1388,0.4518,9.4783,-1.0724,2.3065,1970,0.42,"wheat",0.135,0.46,60,402.475652173913,4074.74399773913,67.9123999623188
42.3,1970.5,149.2006,0,149.1713,2012.594,185.1388,0.4518,12.6105,-0.7674,0.5524,1970,0.5,"wheat",0.135,0.46,60,402.475652173913,4074.74399773913,67.9123999623188
42.3,1967.25,0,0,0,1966.132,116.0694,0.4492,2.3358,0.1456,4.4165,1967,0.25,"wheat",0.135,0.46,60,252.324782608696,2554.58656408696,42.5764427347826
42.3,1967.33,0,0,0,1960.045,116.0694,0.4492,6.3469,0.2878,2.9885,1967,0.33,"wheat",0.135,0.46,60,252.324782608696,2554.58656408696,42.5764427347826
42.3,1970.75,0,0,0,2079.542,114.6949,0.4499,6.6505,0.8607,4.2963,1970,0.75,"wheat",0.135,0.46,60,249.336739130435,2524.33501430435,42.0722502384058
42.3,1970.83,0,0,0,2057.871,114.6949,0.4499,3.4395,1.2336,4.2645,1970,0.83,"wheat",0.135,0.46,60,249.336739130435,2524.33501430435,42.0722502384058
42.3,1970.92,0,0,0,2052.556,114.6949,0.4499,0.716,1.3458,5.0946,1970,0.92,"wheat",0.135,0.46,60,249.336739130435,2524.33501430435,42.0722502384058
42.3,1971,0,0,0,2049.971,114.6949,0.4499,0.3528,1.3994,4.9584,1971,0,"wheat",0.135,0.46,60,249.336739130435,2524.33501430435,42.0722502384058
42.3,1971.08,0,0,0,2047.842,114.6949,0.4499,0.3863,0.0427,4.8245,1971,0.08,"wheat",0.135,0.46,60,249.336739130435,2524.33501430435,42.0722502384058
42.3,1971.17,0,0,0,2045.937,114.6949,0.4499,0.734,0.0806,4.7194,1971,0.17,"wheat",0.135,0.46,60,249.336739130435,2524.33501430435,42.0722502384058
42.3,1998.25,0,0,0,2598.078,262.4127,0.4531,2.5313,0.164,5.1285,1998,0.25,"wheat",0.135,0.46,60,570.462391304348,5775.47534204348,96.2579223673913
42.3,1998.33,8.1403,0,8.1269,2619.271,262.4127,0.4531,7.1261,-0.0993,3.4976,1998,0.33,"wheat",0.135,0.46,60,570.462391304348,5775.47534204348,96.2579223673913
42.3,1998.42,64.0764,0,64.063,2603.767,262.4127,0.4531,12.3556,-1.2694,1.1683,1998,0.42,"wheat",0.135,0.46,60,570.462391304348,5775.47534204348,96.2579223673913
42.3,1998.5,106.0914,0,106.078,2599.764,262.4127,0.4531,15.009,-0.9831,0.1142,1998,0.5,"wheat",0.135,0.46,60,570.462391304348,5775.47534204348,96.2579223673913
42.3,1998.58,137.7901,0,137.7767,2598.372,262.4127,0.4531,14.8174,-0.5431,0,1998,0.58,"wheat",0.135,0.46,60,570.462391304348,5775.47534204348,96.2579223673913
42.3,1968.33,5.6719,0,5.6291,1945.697,61.1423,0.33,6.4896,0.1504,5.4448,1968,0.33,"wheat",0.135,0.46,60,132.918043478261,1345.68885578261,22.4281475963768
42.3,1968.42,58.5113,0,58.4684,1935.307,61.1423,0.33,11.4543,-0.3185,1.9458,1968,0.42,"wheat",0.135,0.46,60,132.918043478261,1345.68885578261,22.4281475963768
42.3,1968.5,172.3351,0,172.2922,1923.894,61.1423,0.33,11.9493,1.0164,4.9146,1968,0.5,"wheat",0.135,0.46,60,132.918043478261,1345.68885578261,22.4281475963768
42.3,1968.58,260.5978,0,260.555,1914.975,61.1423,0.33,11.5425,2.4311,1.5235,1968,0.58,"wheat",0.135,0.46,60,132.918043478261,1345.68885578261,22.4281475963768
42.3,1975.33,0,0,0,2130.886,130.8304,0.4523,5.6427,0.3105,4.2624,1975,0.33,"wheat",0.135,0.46,60,284.413913043478,2879.46333843478,47.9910556405797
42.3,1978.75,0,0,0,2261.942,111.5156,0.4507,6.3774,1.8143,4.9986,1978,0.75,"wheat",0.135,0.46,60,242.425217391304,2454.36138591304,40.9060230985507
42.3,1982.25,0,0,0,2304.988,185.6453,0.4581,2.0875,0.1335,4.9552,1982,0.25,"wheat",0.135,0.46,60,403.576739130435,4085.89162230435,68.0981937050725
42.3,1982.33,8.367,0,8.3172,2323.038,185.6453,0.4581,5.6977,-0.1538,4.3624,1982,0.33,"wheat",0.135,0.46,60,403.576739130435,4085.89162230435,68.0981937050725
42.3,1972.33,13.8567,0,13.8187,2041.764,67.7913,0.33,7.4492,0.2277,3.3454,1972,0.33,"wheat",0.135,0.46,60,147.372391304348,1492.02756404348,24.8671260673913
42.3,1972.42,79.3787,0,79.3408,2031.633,67.7913,0.33,11.333,0.0083,1.4373,1972,0.42,"wheat",0.135,0.46,60,147.372391304348,1492.02756404348,24.8671260673913
42.3,1972.5,155.8035,0,155.7655,2025.675,67.7913,0.33,10.4249,1.2679,4.0759,1972,0.5,"wheat",0.135,0.46,60,147.372391304348,1492.02756404348,24.8671260673913
42.3,1972.58,246.0123,0,245.9743,2017.685,67.7913,0.33,12.7248,2.7824,0.7912,1972,0.58,"wheat",0.135,0.46,60,147.372391304348,1492.02756404348,24.8671260673913
42.3,1972.67,0,0,0,2121.778,120.3923,0.4523,11.2557,3.1755,1.4258,1972,0.67,"wheat",0.135,0.46,60,261.722391304348,2649.72983404348,44.1621639007246
42.3,1972.75,0,0,0,2102.229,120.3923,0.4523,7.7301,3.4754,1.0083,1972,0.75,"wheat",0.135,0.46,60,261.722391304348,2649.72983404348,44.1621639007246
42.3,1972.83,0,0,0,2081.657,120.3923,0.4523,3.053,3.9137,5.1538,1972,0.83,"wheat",0.135,0.46,60,261.722391304348,2649.72983404348,44.1621639007246
42.3,1972.92,0,0,0,2075.666,120.3923,0.4523,0.9753,4.06,5.4132,1972,0.92,"wheat",0.135,0.46,60,261.722391304348,2649.72983404348,44.1621639007246
42.3,1973,0,0,0,2073.224,120.3923,0.4523,0.5949,4.1195,7.5447,1973,0,"wheat",0.135,0.46,60,261.722391304348,2649.72983404348,44.1621639007246
42.3,1973.08,0,0,0,2071.229,120.3923,0.4523,0.4659,0.0515,7.5274,1973,0.08,"wheat",0.135,0.46,60,261.722391304348,2649.72983404348,44.1621639007246
42.3,1973.17,0,0,0,2069.456,120.3923,0.4523,1.1151,0.0983,9.3689,1973,0.17,"wheat",0.135,0.46,60,261.722391304348,2649.72983404348,44.1621639007246
42.3,1973.25,0,0,0,2066.732,120.3923,0.4523,2.818,0.1702,11.6178,1973,0.25,"wheat",0.135,0.46,60,261.722391304348,2649.72983404348,44.1621639007246
42.3,2000.33,6.3215,0,6.2913,2607.448,49.2499,0.3275,6.5577,0.3236,3.2664,2000,0.33,"wheat",0.135,0.46,60,107.065,1083.947473,18.0657912166667
42.3,1976.75,0,0,0,2164.485,156.6146,0.4524,6.8433,4.5044,5.1496,1976,0.75,"wheat",0.135,0.46,60,340.46652173913,3446.9511593913,57.4491859898551
42.3,1976.83,0,0,0,2154.271,156.6146,0.4524,2.3184,4.8239,5.2789,1976,0.83,"wheat",0.135,0.46,60,340.46652173913,3446.9511593913,57.4491859898551
42.3,1976.92,0,0,0,2150.095,156.6146,0.4524,1.0416,4.9579,4.68,1976,0.92,"wheat",0.135,0.46,60,340.46652173913,3446.9511593913,57.4491859898551
42.3,1977,0,0,0,2147.695,156.6146,0.4524,0.6302,5.0304,4.415,1977,0,"wheat",0.135,0.46,60,340.46652173913,3446.9511593913,57.4491859898551
42.3,1977.08,0,0,0,2146.048,156.6146,0.4524,0.4401,0.0486,4.8106,1977,0.08,"wheat",0.135,0.46,60,340.46652173913,3446.9511593913,57.4491859898551
42.3,1977.17,0,0,0,2144.73,156.6146,0.4524,0.4968,0.0873,4.8369,1977,0.17,"wheat",0.135,0.46,60,340.46652173913,3446.9511593913,57.4491859898551
42.3,1970.58,215.6627,0,215.6333,2005.767,185.1388,0.4518,12.3058,0.0288,3.8299,1970,0.58,"wheat",0.135,0.46,60,402.475652173913,4074.74399773913,67.9123999623188
42.3,1970.67,0,0,0,2100.934,114.6949,0.4499,10.9926,0.5537,0.127,1970,0.67,"wheat",0.135,0.46,60,249.336739130435,2524.33501430435,42.0722502384058
42.3,1980.75,0,0,0,2263.561,86.4395,0.447,6.4827,2.7425,4.6756,1980,0.75,"wheat",0.135,0.46,60,187.911956521739,1902.45823021739,31.7076371702898
42.3,1980.83,0,0,0,2248.62,86.4395,0.447,3.0923,3.331,4.8901,1980,0.83,"wheat",0.135,0.46,60,187.911956521739,1902.45823021739,31.7076371702898
42.3,1974.25,0,0,0,2122.964,222.3346,0.4546,3.6806,0.158,4.7783,1974,0.25,"wheat",0.135,0.46,60,483.336086956522,4893.39121156522,81.5565201927536
42.3,1974.33,12.9267,0,12.9147,2140.748,222.3346,0.4546,6.2038,-0.1986,4.3584,1974,0.33,"wheat",0.135,0.46,60,483.336086956522,4893.39121156522,81.5565201927536
42.3,1974.42,62.6205,0,62.6085,2129.957,222.3346,0.4546,10.8214,-1.207,1.7879,1974,0.42,"wheat",0.135,0.46,60,483.336086956522,4893.39121156522,81.5565201927536
42.3,1974.5,164.68,0,164.668,2120.707,222.3346,0.4546,11.018,-0.7329,3.0623,1974,0.5,"wheat",0.135,0.46,60,483.336086956522,4893.39121156522,81.5565201927536
42.3,1971.25,0,0,0,2044.182,114.6949,0.4499,2.0027,0.1152,10.6709,1971,0.25,"wheat",0.135,0.46,60,249.336739130435,2524.33501430435,42.0722502384058
42.3,1971.33,0,0,0,2039.815,114.6949,0.4499,5.0087,0.2067,11.5258,1971,0.33,"wheat",0.135,0.46,60,249.336739130435,2524.33501430435,42.0722502384058
42.3,1974.75,0,0,0,2167.037,130.8304,0.4523,6.3171,1.8667,4.9452,1974,0.75,"wheat",0.135,0.46,60,284.413913043478,2879.46333843478,47.9910556405797
42.3,1974.83,0,0,0,2149.704,130.8304,0.4523,3.5906,2.2824,5.263,1974,0.83,"wheat",0.135,0.46,60,284.413913043478,2879.46333843478,47.9910556405797
42.3,1974.92,0,0,0,2143.574,130.8304,0.4523,0.9778,2.4786,5.2529,1974,0.92,"wheat",0.135,0.46,60,284.413913043478,2879.46333843478,47.9910556405797
42.3,1975,0,0,0,2141.545,130.8304,0.4523,0.2899,2.5402,5.2428,1975,0,"wheat",0.135,0.46,60,284.413913043478,2879.46333843478,47.9910556405797
42.3,1975.08,0,0,0,2139.897,130.8304,0.4523,0.6101,0.047,5.2336,1975,0.08,"wheat",0.135,0.46,60,284.413913043478,2879.46333843478,47.9910556405797
42.3,1975.17,0,0,0,2138.428,130.8304,0.4523,0.3752,0.0868,5.2258,1975,0.17,"wheat",0.135,0.46,60,284.413913043478,2879.46333843478,47.9910556405797
42.3,1975.25,0,0,0,2136.532,130.8304,0.4523,2.1537,0.1403,4.8557,1975,0.25,"wheat",0.135,0.46,60,284.413913043478,2879.46333843478,47.9910556405797
42.3,1978.67,0,0,0,2299.86,111.5156,0.4507,9.1601,1.0752,4.8388,1978,0.67,"wheat",0.135,0.46,60,242.425217391304,2454.36138591304,40.9060230985507
42.3,1988.75,0,0,0,2431.984,112.9968,0.4499,6.63,4.4663,4.3067,1988,0.75,"wheat",0.135,0.46,60,245.645217391304,2486.96130991304,41.4493551652174
42.3,1978.83,0,0,0,2245.198,111.5156,0.4507,3.2532,2.2725,5.2535,1978,0.83,"wheat",0.135,0.46,60,242.425217391304,2454.36138591304,40.9060230985507
42.3,1978.92,0,0,0,2237.458,111.5156,0.4507,1.4113,2.5189,4.3173,1978,0.92,"wheat",0.135,0.46,60,242.425217391304,2454.36138591304,40.9060230985507
42.3,1979,0,0,0,2235.168,111.5156,0.4507,0.5718,2.5857,4.5862,1979,0,"wheat",0.135,0.46,60,242.425217391304,2454.36138591304,40.9060230985507
42.3,1979.08,0,0,0,2233.543,111.5156,0.4507,0.4007,0.0447,4.631,1979,0.08,"wheat",0.135,0.46,60,242.425217391304,2454.36138591304,40.9060230985507
42.3,1979.17,0,0,0,2232.088,111.5156,0.4507,0.8565,0.0841,5.6126,1979,0.17,"wheat",0.135,0.46,60,242.425217391304,2454.36138591304,40.9060230985507
42.3,1979.25,0,0,0,2229.845,111.5156,0.4507,2.5561,0.1524,5.081,1979,0.25,"wheat",0.135,0.46,60,242.425217391304,2454.36138591304,40.9060230985507
42.3,1979.33,0,0,0,2221.827,111.5156,0.4507,7.1211,0.4112,3.8692,1979,0.33,"wheat",0.135,0.46,60,242.425217391304,2454.36138591304,40.9060230985507
42.3,1982.75,0,0,0,2346.104,146.673,0.4477,6.4114,2.1706,4.9986,1982,0.75,"wheat",0.135,0.46,60,318.854347826087,3228.14518826087,53.8024198043478
42.3,1986.25,0,0,0,2375.539,223.9832,0.4571,4.1792,0.2346,5.2503,1986,0.25,"wheat",0.135,0.46,60,486.92,4929.675464,82.1612577333333
42.3,1986.33,15.2092,0,15.117,2392.084,223.9832,0.4571,6.8606,-0.1187,4.4839,1986,0.33,"wheat",0.135,0.46,60,486.92,4929.675464,82.1612577333333
42.3,1976.33,7.0868,0,7.0419,2136.434,78.1019,0.33,5.6087,0.0763,3.3229,1976,0.33,"wheat",0.135,0.46,60,169.786739130435,1718.95490430435,28.6492484050725
42.3,1976.42,51.0625,0,51.0176,2129.731,78.1019,0.33,9.4108,-0.3127,1.9992,1976,0.42,"wheat",0.135,0.46,60,169.786739130435,1718.95490430435,28.6492484050725
42.3,1976.5,170.6436,0,170.5987,2119.604,78.1019,0.33,12.1193,0.6228,3.2781,1976,0.5,"wheat",0.135,0.46,60,169.786739130435,1718.95490430435,28.6492484050725
42.3,1976.58,281.7585,0,281.7137,2110.933,78.1019,0.33,12.6406,2.4945,2.1572,1976,0.58,"wheat",0.135,0.46,60,169.786739130435,1718.95490430435,28.6492484050725
42.3,1976.67,0,0,0,2201.258,156.6146,0.4524,10.0467,3.7005,5.2464,1976,0.67,"wheat",0.135,0.46,60,340.46652173913,3446.9511593913,57.4491859898551
42.3,1986.75,0,0,0,2457.71,115.7372,0.4491,7.2337,1.6249,0.2584,1986,0.75,"wheat",0.135,0.46,60,251.602608695652,2547.27513095652,42.454585515942
42.3,1990.25,0,0,0,2491.695,255.6177,0.4512,2.0275,0.1315,6.999,1990,0.25,"wheat",0.135,0.46,60,555.690652173913,5625.92330073913,93.7653883456522
42.3,1990.33,19.2575,0,19.1812,2508.495,255.6177,0.4512,8.4964,-0.5156,4.6778,1990,0.33,"wheat",0.135,0.46,60,555.690652173913,5625.92330073913,93.7653883456522
42.3,1980.33,14.6459,0,14.5465,2227.953,65.2887,0.3297,7.4004,0.0937,4.7391,1980,0.33,"wheat",0.135,0.46,60,141.931956521739,1436.94751421739,23.9491252369565
42.3,1980.42,74.5386,0,74.4392,2220.131,65.2887,0.3297,10.0854,-0.1399,1.0586,1980,0.42,"wheat",0.135,0.46,60,141.931956521739,1436.94751421739,23.9491252369565
42.3,1980.5,110.8931,0,110.7937,2219.945,65.2887,0.3297,12.5954,0.1685,0.0308,1980,0.5,"wheat",0.135,0.46,60,141.931956521739,1436.94751421739,23.9491252369565
42.3,1977.25,0,0,0,2142.137,156.6146,0.4524,2.5975,0.1672,5.0608,1977,0.25,"wheat",0.135,0.46,60,340.46652173913,3446.9511593913,57.4491859898551
42.3,1980.67,0,0,0,2292.711,86.4395,0.447,11.0622,1.7509,1.9361,1980,0.67,"wheat",0.135,0.46,60,187.911956521739,1902.45823021739,31.7076371702898
42.3,1990.75,0,0,0,2503.004,68.5422,0.4506,6.2208,1.1205,4.9974,1990,0.75,"wheat",0.135,0.46,60,149.004782608696,1508.55422008696,25.1425703347826
42.3,1990.83,0,0,0,2486.537,68.5422,0.4506,3.2367,1.7491,4.9947,1990,0.83,"wheat",0.135,0.46,60,149.004782608696,1508.55422008696,25.1425703347826
42.3,1980.92,0,0,0,2243.016,86.4395,0.447,1.2982,3.5597,4.2686,1980,0.92,"wheat",0.135,0.46,60,187.911956521739,1902.45823021739,31.7076371702898
42.3,1981,0,0,0,2240.886,86.4395,0.447,0.7384,3.6493,5.1088,1981,0,"wheat",0.135,0.46,60,187.911956521739,1902.45823021739,31.7076371702898
42.3,1981.08,0,0,0,2239.262,86.4395,0.447,0.5476,0.0716,5.0195,1981,0.08,"wheat",0.135,0.46,60,187.911956521739,1902.45823021739,31.7076371702898
42.3,1981.17,0,0,0,2237.923,86.4395,0.447,0.6222,0.134,4.9286,1981,0.17,"wheat",0.135,0.46,60,187.911956521739,1902.45823021739,31.7076371702898
42.3,1974.58,256.4338,0,256.4218,2110.358,222.3346,0.4546,12.341,0.5351,1.2722,1974,0.58,"wheat",0.135,0.46,60,483.336086956522,4893.39121156522,81.5565201927536
42.3,1974.67,0,0,0,2205.57,130.8304,0.4523,10.786,1.2366,2.9229,1974,0.67,"wheat",0.135,0.46,60,284.413913043478,2879.46333843478,47.9910556405797
42.3,1984.75,0,0,0,2348.869,141.9475,0.4513,5.5591,4.7935,5.0364,1984,0.75,"wheat",0.135,0.46,60,308.58152173913,3124.1410423913,52.0690173731884
42.3,1984.83,0,0,0,2328.225,141.9475,0.4513,3.907,5.3533,5.1683,1984,0.83,"wheat",0.135,0.46,60,308.58152173913,3124.1410423913,52.0690173731884
42.3,1978.25,0,0,0,2228.829,217.6626,0.4535,2.6783,0.1185,4.9084,1978,0.25,"wheat",0.135,0.46,60,473.179565217391,4790.56455417391,79.8427425695652
42.3,1978.33,12.7707,0,12.7221,2248.895,217.6626,0.4535,6.3219,-0.3,3.7396,1978,0.33,"wheat",0.135,0.46,60,473.179565217391,4790.56455417391,79.8427425695652
42.3,1978.42,72.7134,0,72.6647,2236.932,217.6626,0.4535,8.6362,-1.3376,5.1181,1978,0.42,"wheat",0.135,0.46,60,473.179565217391,4790.56455417391,79.8427425695652
42.3,1978.5,142.3008,0,142.2522,2226.829,217.6626,0.4535,10.7818,-0.7156,0.6566,1978,0.5,"wheat",0.135,0.46,60,473.179565217391,4790.56455417391,79.8427425695652
42.3,1978.58,214.3522,0,214.3036,2216.326,217.6626,0.4535,11.7062,0.4258,1.1356,1978,0.58,"wheat",0.135,0.46,60,473.179565217391,4790.56455417391,79.8427425695652
42.3,1988.67,0,0,0,2469.427,112.9968,0.4499,10.0506,3.6097,2.5441,1988,0.67,"wheat",0.135,0.46,60,245.645217391304,2486.96130991304,41.4493551652174
42.3,1998.75,0,0,0,2647.342,77.5588,0.45,6.4688,0.8302,4.6723,1998,0.75,"wheat",0.135,0.46,60,168.606086956522,1707.00174556522,28.4500290927536
42.3,1988.83,0,0,0,2414.195,112.9968,0.4499,3.4037,5.0369,4.2584,1988,0.83,"wheat",0.135,0.46,60,245.645217391304,2486.96130991304,41.4493551652174
42.3,1992.33,12.4078,0,12.3194,2454.006,89.1441,0.3306,6.336,0.1694,3.4631,1992,0.33,"wheat",0.135,0.46,60,193.79152173913,1961.9841243913,32.6997354065217
42.3,1992.42,80.9626,0,80.8742,2442.392,89.1441,0.3306,9.8182,0.0273,1.8072,1992,0.42,"wheat",0.135,0.46,60,193.79152173913,1961.9841243913,32.6997354065217
42.3,1982.42,41.1742,0,41.1244,2316.698,185.6453,0.4581,9.8514,-0.6191,1.8042,1982,0.42,"wheat",0.135,0.46,60,403.576739130435,4085.89162230435,68.0981937050725
42.3,1982.5,166.8971,0,166.8473,2303.986,185.6453,0.4581,11.2419,-0.553,2.7418,1982,0.5,"wheat",0.135,0.46,60,403.576739130435,4085.89162230435,68.0981937050725
42.3,1982.58,284.9173,0,284.8675,2298.668,185.6453,0.4581,12.3895,0.3193,1.443,1982,0.58,"wheat",0.135,0.46,60,403.576739130435,4085.89162230435,68.0981937050725
42.3,1982.67,0,0,0,2383.927,146.673,0.4477,10.601,1.3147,3.4158,1982,0.67,"wheat",0.135,0.46,60,318.854347826087,3228.14518826087,53.8024198043478
42.3,1992.75,0,0,0,2517.968,132.3744,0.4505,6.6863,3.8862,3.0823,1992,0.75,"wheat",0.135,0.46,60,287.770434782609,2913.44543582609,48.5574239304348
42.3,1982.83,0,0,0,2329.224,146.673,0.4477,3.2387,2.7192,5.0608,1982,0.83,"wheat",0.135,0.46,60,318.854347826087,3228.14518826087,53.8024198043478
42.3,1982.92,0,0,0,2323.018,146.673,0.4477,1.235,2.9404,5.2792,1982,0.92,"wheat",0.135,0.46,60,318.854347826087,3228.14518826087,53.8024198043478
42.3,1983,0,0,0,2320.963,146.673,0.4477,0.3246,3.0141,5.27,1983,0,"wheat",0.135,0.46,60,318.854347826087,3228.14518826087,53.8024198043478
42.3,1983.08,0,0,0,2319.275,146.673,0.4477,0.3425,0.0572,5.2595,1983,0.08,"wheat",0.135,0.46,60,318.854347826087,3228.14518826087,53.8024198043478
42.3,1983.17,0,0,0,2317.789,146.673,0.4477,0.62,0.1055,5.2504,1983,0.17,"wheat",0.135,0.46,60,318.854347826087,3228.14518826087,53.8024198043478
42.3,1983.25,0,0,0,2316.148,146.673,0.4477,2.0703,0.1594,12.5424,1983,0.25,"wheat",0.135,0.46,60,318.854347826087,3228.14518826087,53.8024198043478
42.3,1983.33,0,0,0,2311.139,146.673,0.4477,5.2509,0.3264,5.2471,1983,0.33,"wheat",0.135,0.46,60,318.854347826087,3228.14518826087,53.8024198043478
42.3,1996.75,0,0,0,2580.146,96.973,0.45,5.6121,3.5264,3.929,1996,0.75,"wheat",0.135,0.46,60,210.810869565217,2134.29140565217,35.5715234275362
42.3,1986.83,0,0,0,2438.923,115.7372,0.4491,2.93,1.9284,4.886,1986,0.83,"wheat",0.135,0.46,60,251.602608695652,2547.27513095652,42.454585515942
42.3,1986.92,0,0,0,2429.769,115.7372,0.4491,1.0593,2.1001,4.7264,1986,0.92,"wheat",0.135,0.46,60,251.602608695652,2547.27513095652,42.454585515942
42.3,1987,0,0,0,2425.764,115.7372,0.4491,0.4981,2.1751,4.4458,1987,0,"wheat",0.135,0.46,60,251.602608695652,2547.27513095652,42.454585515942
42.3,1987.08,0,0,0,2422.917,115.7372,0.4491,0.4902,0.0537,4.3354,1987,0.08,"wheat",0.135,0.46,60,251.602608695652,2547.27513095652,42.454585515942
42.3,1987.17,0,0,0,2420.588,115.7372,0.4491,0.6623,0.0993,4.1621,1987,0.17,"wheat",0.135,0.46,60,251.602608695652,2547.27513095652,42.454585515942
42.3,1980.58,127.6729,0,127.5735,2222.434,65.2887,0.3297,14.5575,0.4233,0.034,1980,0.58,"wheat",0.135,0.46,60,141.931956521739,1436.94751421739,23.9491252369565
42.3,1987.33,0,0,0,2413.689,115.7372,0.4491,4.0436,0.2466,5.1316,1987,0.33,"wheat",0.135,0.46,60,251.602608695652,2547.27513095652,42.454585515942
42.3,2000.75,0,0,0,2633.581,124.4414,0.45,7.5097,3.753,2.1185,2000,0.75,"wheat",0.135,0.46,60,270.524782608696,2738.84700408696,45.6474500681159
42.3,2000.83,0,0,0,2623.021,124.4414,0.45,3.7093,4.1315,1.3101,2000,0.83,"wheat",0.135,0.46,60,270.524782608696,2738.84700408696,45.6474500681159
42.3,1990.92,0,0,0,2479.101,68.5422,0.4506,1.3332,2.052,5.1133,1990,0.92,"wheat",0.135,0.46,60,149.004782608696,1508.55422008696,25.1425703347826
42.3,1984.33,9.923,0,9.8584,2309.045,69.4277,0.33,7.6401,0.1498,4.0692,1984,0.33,"wheat",0.135,0.46,60,150.929782608696,1528.04330508696,25.4673884181159
42.3,1984.42,70.4568,0,70.3921,2298.024,69.4277,0.33,9.7485,0.0307,4.1266,1984,0.42,"wheat",0.135,0.46,60,150.929782608696,1528.04330508696,25.4673884181159
42.3,1984.5,177.3589,0,177.2943,2286.941,69.4277,0.33,10.7979,1.779,3.2107,1984,0.5,"wheat",0.135,0.46,60,150.929782608696,1528.04330508696,25.4673884181159
42.3,1981.25,0,0,0,2235.631,86.4395,0.447,2.7925,0.252,5.2503,1981,0.25,"wheat",0.135,0.46,60,187.911956521739,1902.45823021739,31.7076371702898
42.3,1984.67,0,0,0,2385.345,141.9475,0.4513,10.6374,4.1262,3.3705,1984,0.67,"wheat",0.135,0.46,60,308.58152173913,3124.1410423913,52.0690173731884
42.3,1994.75,0,0,0,2601.455,117.2555,0.453,6.1611,1.9759,0.9943,1994,0.75,"wheat",0.135,0.46,60,254.903260869565,2580.69159369565,43.0115265615942
42.3,1994.83,0,0,0,2581.31,117.2555,0.453,3.346,2.4379,5.1874,1994,0.83,"wheat",0.135,0.46,60,254.903260869565,2580.69159369565,43.0115265615942
42.3,1984.92,0,0,0,2321.039,141.9475,0.4513,1.2266,5.5973,4.8021,1984,0.92,"wheat",0.135,0.46,60,308.58152173913,3124.1410423913,52.0690173731884
42.3,1985,0,0,0,2319.001,141.9475,0.4513,0.3355,5.6628,4.812,1985,0,"wheat",0.135,0.46,60,308.58152173913,3124.1410423913,52.0690173731884
42.3,1985.08,0,0,0,2317.415,141.9475,0.4513,0.3252,0.0488,4.8309,1985,0.08,"wheat",0.135,0.46,60,308.58152173913,3124.1410423913,52.0690173731884
42.3,1985.17,0,0,0,2315.999,141.9475,0.4513,0.7474,0.091,5.9493,1985,0.17,"wheat",0.135,0.46,60,308.58152173913,3124.1410423913,52.0690173731884
42.3,1985.25,0,0,0,2314.174,141.9475,0.4513,2.0538,0.1509,5.2795,1985,0.25,"wheat",0.135,0.46,60,308.58152173913,3124.1410423913,52.0690173731884
42.3,1995.33,0,0,0,2549.052,117.2555,0.453,7.3018,0.5174,4.5064,1995,0.33,"wheat",0.135,0.46,60,254.903260869565,2580.69159369565,43.0115265615942
